_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6677ff836dc967ef98a3d858,,73.6,95.88,73.6,81.39,92;0;0;0,time,15,-1,4,15,0,11.55,false,false,english,none,normal,false,false,false,,1719140227000
6677ff4f6dc967ef98a3d693,,75.15,100,75.15,82.07,94;0;0;0,time,15,-1,1,15.01,0,13.99,false,false,english,none,normal,false,false,false,,1719140175000
6677f2286dc967ef98a36935,,65.59,96.47,65.59,82.16,82;0;0;0,time,15,-1,1,15,0,13.82,false,false,english,none,normal,false,false,false,,1719136808000
6677f1f86dc967ef98a367a0,,64.8,89.8,78.4,87.67,81;6;1;2,time,15,-1,2,15,0,10.85,false,false,english,none,normal,false,false,false,,1719136760000
6677f1296dc967ef98a36105,,68.8,95.7,73.6,73.53,86;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136553000
6677f1176dc967ef98a3606d,,57.6,87.21,66.4,63.17,72;5;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136535000
6677f0fd6dc967ef98a35f8b,,68.79,89.11,79.18,78.67,86;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136509000
6677f0786dc967ef98a35b7f,,72.79,93.14,79.19,79.06,91;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136376000
6677f0426dc967ef98a359c9,,81.52,100,81.52,82.96,102;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1719136322000
6677f0176dc967ef98a35856,,73.54,92.31,82.33,77.37,92;5;0;1,time,15,-1,16,15.01,0,71.63,false,false,english,none,normal,false,false,false,,1719136279000
6675db686dc967ef989545b8,,70.35,88.5,88.73,83.3,88;5;2;1,time,15,-1,2,15.01,0,2.35,false,false,english,none,normal,false,false,false,,1718999912000
66733c996dc967ef987ee058,,73.55,96.84,73.55,76.46,92;0;0;0,time,15,-1,8,15.01,0,45.67,false,false,english,none,normal,false,false,false,,1718828185000
66733c506dc967ef987eddcc,,80.71,98.06,80.71,69.06,101;0;0;0,time,15,-1,4,15.02,0,11.23,false,false,english,none,normal,false,false,false,,1718828112000
66733bb36dc967ef987ed88c,,84.79,100,84.79,90.38,106;0;0;0,time,15,-1,3,15,0,15.03,false,false,english,none,normal,false,false,false,,1718827955000
66733b4b6dc967ef987ed55a,,75.98,98.04,80.78,80.49,95;0;0;2,time,15,-1,4,15,0,7.88,false,false,english,none,normal,false,false,false,,1718827851000
667339156dc967ef987ec2bb,,86.37,99.08,86.37,82.98,108;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1718827285000
667338dd6dc967ef987ec110,,71.19,97.85,73.59,75.58,89;1;0;0,time,15,-1,3,15,0,15.39,false,false,english,none,normal,false,false,false,,1718827229000
667338b86dc967ef987ebff1,,67.18,94.06,79.98,73.73,84;2;1;0,time,15,-1,3,15,0,10.33,false,false,english,none,normal,false,false,false,,1718827192000
6673389a6dc967ef987ebf0a,,64.76,95.6,70.35,61.26,81;0;0;1,time,15,-1,14,15.01,0,65.86,false,false,english,none,normal,false,false,false,,1718827162000
667338116dc967ef987ebad5,,78.35,98.06,81.55,76.3,98;0;0;1,time,15,-1,8,15.01,0,50.82,false,false,english,none,normal,false,false,false,,1718827025000
663f9efb866cd8bb798dba57,,82.39,98.1,82.39,81.19,103;0;0;0,time,15,-1,13,15,0,52.34,false,false,english,none,normal,false,false,false,,1715445499000
663f9ea5866cd8bb798db6f8,,64,88.46,80.8,79.29,80;7;0;3,time,15,-1,27,15,0,98.84,false,false,english,none,normal,false,false,false,,1715445413000
663f9d86866cd8bb798dab99,,82.39,97.2,82.39,84.76,103;0;0;0,time,15,-1,11,15,0,55.58,false,false,english,none,normal,false,false,false,,1715445126000
663f9d32866cd8bb798da88e,,75.2,93.4,81.6,79.68,94;2;0;0,time,15,-1,7,15,0,29.54,false,false,english,none,normal,false,false,false,,1715445042000
663f9ad9866cd8bb798d922c,,75.91,96.15,82.3,84.68,95;1;1;0,time,15,-1,22,15.02,0,92.31,false,false,english,none,normal,false,false,false,,1715444441000
65f7ffad9c9c7becc543f133,,86.39,100,86.39,84.62,108;0;0;0,time,15,-1,1,15,0,0.94,false,false,english,none,normal,false,false,false,,1710751661000
65f5e07a9c9c7becc53464bd,,79.19,97.12,81.59,87.69,99;0;0;1,time,15,-1,6,15,0,49.02,false,false,english,none,normal,false,false,false,,1710612602000
65f5bd919c9c7becc5331ede,,67.93,93.07,78.32,73.73,85;2;0;1,time,15,-1,4,15.02,0,10.36,false,false,english,none,normal,false,false,false,,1710603665000
65f5bd539c9c7becc5331c6d,true,72.77,95.79,72.77,68.08,91;0;0;0,time,15,-1,1,15.01,0,3.33,false,false,english,none,expert,false,false,false,,1710603603000
65f5bd399c9c7becc5331b54,,59.19,82.18,76.79,77.99,74;9;1;1,time,15,-1,6,15,0,60.41,false,false,english,none,normal,false,false,false,,1710603577000
65edff4ed7bfb8ea573f9978,true,89.52,100,89.52,85.44,112;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1710096206000
65edfec9d7bfb8ea573f9495,,84.72,100,84.72,90.38,106;0;0;0,time,15,-1,9,15.02,0,52.67,false,false,english,none,normal,false,false,false,,1710096073000
65edfe7fd7bfb8ea573f91c2,,82.36,98.11,84.76,84.96,103;1;0;1,time,15,-1,12,15.01,0,66.46,false,false,english,none,normal,false,false,false,,1710095999000
65edfbead7bfb8ea573f7a26,,71.14,95.92,76.73,73.87,89;1;0;1,time,15,-1,13,15.01,0,36.02,false,false,english,none,normal,false,false,false,,1710095338000
65edd698d7bfb8ea573e18a1,,81.52,100,81.52,87.75,102;0;0;0,time,15,-1,8,15.02,0,35.31,false,false,english,none,normal,false,false,false,,1710085784000
65edb94fd7bfb8ea573d039e,,83.17,100,83.17,80.67,104;0;0;0,time,15,-1,17,15.01,0,69.99,false,false,english,none,normal,false,false,false,,1710078287000
65eda42dd7bfb8ea573c3bb8,,80.76,100,80.76,78.67,101;0;0;0,time,15,-1,3,15.01,0,18.75,false,false,english,none,normal,false,false,false,,1710072877000
65eda3e4d7bfb8ea573c3936,,78.36,99.02,81.56,82.03,98;0;0;1,time,15,-1,10,15.01,0,46.29,false,false,english,none,normal,false,false,false,,1710072804000
65eda2ded7bfb8ea573c3063,,64.78,93.18,68.78,77.67,81;2;0;2,time,15,-1,59,15,0,314.27,false,false,english,none,normal,false,false,false,,1710072541000
65ea9afcd7bfb8ea5722665f,,77.57,92.59,84.77,80.89,97;4;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1709873916000
65e9e36cd7bfb8ea571ab58a,,75.97,94.06,75.97,74.3,95;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1709826924000
65394a9505870322332f283d,,81.56,100,81.56,79.06,102;0;0;0,time,15,-1,1,15.01,0,5.18,false,false,english,none,normal,false,false,false,,1698253461000
653946aa05870322332774bc,,69.56,97.83,71.96,70.31,87;1;0;0,time,15,-1,3,15.01,0,21.24,false,false,english,none,normal,false,false,false,,1698252458000
6538b7b00587032233efa775,,83.95,96.33,87.15,87.22,105;3;0;1,time,15,-1,3,15.01,0,12,false,false,english,none,normal,false,false,false,,1698215856000
6537d3a90587032233026f7a,,77.59,100,77.59,75.47,97;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1698157481000
6537d3980587032233026e74,,67.92,94.62,73.52,72.25,85;4;0;0,time,15,-1,2,15.02,0,15.41,false,false,english,none,normal,false,false,false,,1698157464000
6537d33a0587032233026850,,70.27,94.62,70.27,67.11,88;0;0;0,time,15,-1,5,15.03,0,23.8,false,false,english,none,normal,false,false,false,,1698157370000
65378ecf058703223372255f,true,60.88,93.54,65.63,66.8,474;11;2;4,words,100,-1,1,93.43,1,5.06,false,false,english,none,normal,false,false,false,,1698139855000
65377f8805870322334c705f,true,62.66,90.71,68.1,64.7,242;4;1;0,words,50,-1,0,46.34,0,0,false,false,english,none,normal,false,false,false,,1698135944000
65377c58058703223344e5b4,,68.78,91.58,75.17,71.37,86;5;0;1,time,15,-1,1,15.01,0,5.58,false,false,english,none,normal,false,false,false,,1698135128000
652918b8438cfd693d96ec14,true,71.56,95.42,84.58,83.77,110;2;0;2,words,25,-1,5,18.45,0,35.52,false,false,english,none,normal,false,false,false,,1697192120000
65291878438cfd693d933e70,true,70.74,91.3,90.39,60.29,36;2;0;1,words,10,-1,0,6.11,0,0,false,false,english,none,normal,false,false,false,,1697192056000
65291862438cfd693d933dd1,true,65.09,92.96,73.09,73.42,651;19;3;7,time,120,-1,1,120.02,0,1.01,false,false,english,none,normal,false,false,false,,1697192034000
652917de438cfd693d9339fa,true,61.38,90.08,68.58,67.3,307;15;1;3,time,60,-1,0,60.02,0,0,false,false,english,none,normal,false,false,false,,1697191902000
65291783438cfd693d93375a,,76.73,97.98,76.73,78.01,96;0;0;0,time,15,-1,7,15.01,0,42.47,false,false,english,none,normal,false,false,false,,1697191811000
6527f137438cfd693d207c0e,,77.59,98.98,77.59,81.58,97;0;0;0,time,15,-1,3,15,0,8.57,false,false,english,none,normal,false,false,false,,1697116471000
6527a43c438cfd693d83e869,,76.72,97.03,76.72,74.87,96;0;0;0,time,15,-1,2,15.02,0,3.58,false,false,english,none,normal,false,false,false,,1697096764000
6524fa044cb4fabb7d6623da,,81.57,100,81.57,86.63,102;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1696922116000
6524f6ad4cb4fabb7d5eb8dc,,75.12,96.91,75.12,74.83,94;0;0;0,time,15,-1,3,15.02,0,12.65,false,false,english,none,normal,false,false,false,,1696921261000
6523cfec4cb4fabb7dee7621,,80.72,95.54,89.51,85.44,101;3;0;0,time,15,-1,3,15.02,0,9.02,false,false,english,none,normal,false,false,false,,1696845804000
65238c524cb4fabb7d5e0686,,66.33,94,75.92,86.96,83;0;0;2,time,15,-1,7,15.02,0,38.56,false,false,english,none,normal,false,false,false,,1696828498000
651fb94e4cb4fabb7d5218e8,,73.56,96.15,82.36,75.04,92;1;0;2,time,15,-1,4,15.01,0,15.4,false,false,english,none,normal,false,false,false,,1696577870000
651fb7fc4cb4fabb7d520f04,true,89.51,100,89.51,84.64,112;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1696577532000
651fb3e84cb4fabb7d435cb1,,73.54,92.66,87.13,80.89,92;6;0;1,time,15,-1,3,15.01,0,24.55,false,false,english,none,normal,false,false,false,,1696576488000
651e64844cb4fabb7d837ce1,,75.99,94.17,81.59,71.43,95;4;0;1,time,15,-1,1,15,0,0.95,false,false,english,none,normal,false,false,false,,1696490628000
651e511d4cb4fabb7d5e88a8,true,85.57,98.17,85.57,80.24,107;0;0;0,time,15,-1,3,15.01,0,22.93,false,false,english,none,normal,false,false,false,,1696485661000
651a8aac36bd0a3b028d61d9,,72.69,93.94,77.49,77.32,91;3;0;1,time,15,-1,2,15.02,0,17,false,false,english,none,normal,false,false,false,,1696238252000
651a8a3636bd0a3b028d5e12,,75.99,98.96,75.99,73.36,95;0;0;0,time,15,-1,1,15,0,5.69,false,false,english,none,normal,false,false,false,,1696238134000
6518772636bd0a3b02321579,,71.98,94.85,75.98,81.39,90;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1696102182000
651876fd36bd0a3b0232143a,,78.36,100,78.36,89.01,98;0;0;0,time,15,-1,6,15.01,0,58.15,false,false,english,none,normal,false,false,false,,1696102141000
6517e78936bd0a3b020c3403,,66.39,91.21,67.99,77.11,83;1;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1696065417000
6502af7ab3a5cd1526264378,,74.37,97.92,76.77,66.84,93;1;0;0,time,15,-1,3,15.01,1,8.87,false,false,english,none,normal,false,false,false,,1694674810000
6502ae78b3a5cd152622ae48,,76.77,99.02,81.57,83.71,96;0;0;1,time,15,-1,3,15.01,0,18.77,false,false,english,none,normal,false,false,false,,1694674552000
65015b201f44667c8e20d013,,77.57,98,78.37,82.11,97;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1694587680000
65015b0c1f44667c8e20cf79,,75.98,95.15,79.98,74.02,95;1;0;0,time,15,-1,1,15,0,3.83,false,false,english,none,normal,false,false,false,,1694587660000
64fef84a1f44667c8e38817f,,61.56,92.94,61.56,47.53,77;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1694431306000
64fdf6251f44667c8e28ee66,,54.39,93.33,54.39,64.99,68;0;0;0,time,15,-1,2,15,0,5.65,false,false,english,none,normal,false,false,false,,1694365221000
64fde9491f44667c8e0fb7e8,,72.77,97.94,77.57,84.16,91;1;0;1,time,15,-1,8,15.01,0,29.37,false,false,english,none,normal,false,false,false,,1694361929000
64fde16b1f44667c8e014a95,,63.98,95.4,67.98,75.46,80;2;0;1,time,15,-1,2,15,0,19.63,false,false,english,none,normal,false,false,false,,1694359915000
64f70f051f44667c8e13dd10,,60.79,97.53,63.99,63.72,76;0;0;1,time,15,-1,4,15,0,20.28,false,false,english,none,normal,false,false,false,,1693912837000
64f328d25123776c1c124732,true,79.17,98.08,83.17,82.96,99;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1693657298000
64f328185123776c1c124285,,71.18,96.77,71.18,62.67,89;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1693657112000
647dc997db6295593411152f,true,77.55,100,77.55,81.39,97;0;0;0,time,15,-1,1,15.01,0,1.1,false,false,english,none,normal,false,false,false,,1685965206000
64358ba632a956cd0a68e847,,59.96,92.22,70.35,66.12,75;3;0;0,time,15,-1,6,15.01,0,23.62,false,false,english,none,normal,false,false,false,,1681230758000
6435611932a956cd0a1ec1d9,,67.16,93.88,78.35,79.19,84;4;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1681219865000
6435610932a956cd0a1ec112,,56,87.21,64.8,62.09,70;6;0;1,time,15,-1,4,15,0,16.05,false,false,english,none,normal,false,false,false,,1681219849000
64352f1032a956cd0ac317cc,,64,91.49,71.2,65.8,80;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1681207056000
64352ef932a956cd0ac31718,true,75.95,94.5,87.14,81.56,95;3;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1681207033000
64352e9e32a956cd0ac314ac,true,69.6,97.83,72,64.85,87;0;0;1,time,15,-1,1,15,0,7.63,false,false,english,none,normal,false,false,false,,1681206942000
64352e8532a956cd0ac313fa,,55.2,91.67,62.4,70.99,69;3;0;0,time,15,-1,1,15,0,11.67,false,false,english,none,normal,false,false,false,,1681206917000
64352e0632a956cd0ac31095,true,66.36,93.07,80.75,84.22,83;4;0;1,time,15,-1,4,15.01,0,7.69,false,false,english,none,normal,false,false,false,,1681206790000
64352da332a956cd0ac30ddf,true,54.36,90.11,69.55,67.89,68;2;0;1,time,15,-1,2,15.01,0,30.39,false,false,english,none,normal,false,false,false,,1681206691000
629c6d3c19a21b44848405c4,,43.59,91.8,45.58,61.96,109;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1654418748000
629ba4f419a21b4484b023f6,,38.4,85,43.6,56.74,96;7;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367476000
629ba4d519a21b4484b02346,,40,88.8,45.2,59.82,100;3;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1654367445000
629ba4b319a21b4484b02282,,41.6,89.39,50.4,64.03,104;5;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367411000
629ba47819a21b4484ac7951,,43.2,94.07,44.8,64.7,108;1;0;1,time,30,-1,1,30,0,1.49,false,false,english,none,normal,false,false,false,,1654367352000
629ba44a19a21b4484ac7853,,41.2,86.78,43.2,59.8,103;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367306000
629ba40719a21b4484ac76ec,,44.8,90.3,50,64.03,112;4;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367239000
629ba3d519a21b4484ac75f0,,50.8,94.93,53.2,71.05,127;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367189000
629ba3ae19a21b4484ac7520,,36.4,90.83,39.6,53.74,91;2;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1654367150000
629ba38a19a21b4484ac744c,,34.4,85.58,34.4,43.65,86;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1654367114000
629ba36919a21b4484ac739a,,38.8,84.44,50.8,66.67,97;7;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367081000
629ba32419a21b4484ac723d,,28.8,100,28.8,63.37,72;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654367012000
629ba2d019a21b4484ac7085,,44.39,90.37,50.38,60.37,111;3;0;0,time,30,-1,2,30.01,0,7.69,false,false,english,none,normal,false,false,false,,1654366928000
629ba24819a21b4484ac6dbd,,35.99,87.16,35.99,50.11,90;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1654366792000
629ba20c19a21b4484ac6c8e,,48.4,95.31,48.4,66.9,121;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1654366732000
629b1d7419a21b44841ed8d1,,30,79.61,36,37.71,75;5;2;0,time,30,-1,0,30,3,0,false,false,english,none,normal,false,false,false,,1654332788000
62973ea797eb97c50c956cc4,,43.19,88.28,47.98,64.24,108;5;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1654079143000
62973e8297eb97c50c956c04,,49.18,98.41,49.18,67.24,123;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1654079106000
62973cb297eb97c50c95628c,,43.19,89.52,44.79,65.38,108;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1654078642000
6295db2097eb97c50c1e0994,,41.59,91.53,43.59,58.55,104;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653988128000
6295c97b97eb97c50c0b817f,,37.6,86.96,37.6,46.25,94;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653983611000
6294b1a8aa6e79fc171db90e,,43.99,92.8,43.99,60.3,110;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653911976000
6294a741aa6e79fc17163de6,,38.8,95.1,38.8,54.74,97;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653909313000
6294a71aaa6e79fc17129ddd,,45.2,91.2,45.2,64.37,113;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653909274000
6294a611aa6e79fc17129833,,42,87.69,45.2,56.12,105;1;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653909009000
6294a5e6aa6e79fc1712975e,,44.4,94.26,44.4,63.03,111;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653908966000
6294a58eaa6e79fc1712958c,,44.4,91.41,45.6,62.26,111;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653908878000
6294a568aa6e79fc171294b1,,45.98,94.49,45.98,65.68,115;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653908840000
6294a524aa6e79fc17129346,,34,82.3,37.2,49.42,85;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653908772000
6294a4e6aa6e79fc171291dd,,36.79,86.96,39.99,45.04,92;1;0;0,time,30,-1,1,30.01,0,4.85,false,false,english,none,normal,false,false,false,,1653908710000
629336ebaa6e79fc1792f672,,47.58,90.3,47.58,60.5,119;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653815019000
6291e5a60bb4c9652c35aee4,,42.39,90.83,44.39,53.96,106;2;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1653728678000
6291e51d0bb4c9652c35ac4f,,44.39,90.55,47.98,54.14,111;3;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1653728541000
6291cd690bb4c9652c1bf431,,37.99,86.78,43.19,64.09,95;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653722473000
6291cc3d0bb4c9652c1bef34,,36.79,95.15,38.79,57.04,92;0;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653722173000
6291c53c0bb4c9652c149598,,30.4,94.05,30.4,16.83,76;0;0;0,time,30,-1,0,30,7,0,false,false,english,none,normal,false,false,false,,1653720380000
6291c4da0bb4c9652c12c6df,,33.19,81.48,34.39,46.69,83;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653720282000
629130390bb4c9652c7695c8,,46,93.6,47.2,61.28,115;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653682233000
629130150bb4c9652c7694d2,,33.6,77.19,33.6,50.45,84;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653682197000
62912f360bb4c9652c768f43,,39.59,88.89,41.59,60.66,99;1;0;0,time,30,-1,1,30.01,0,17.14,false,false,english,none,normal,false,false,false,,1653681974000
62912efd0bb4c9652c768de0,,40.8,94.87,45.2,54.5,102;1;0;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1653681917000
62909156f085737d1cdd871c,,50.38,92.14,51.18,60.77,126;1;0;0,time,30,-1,1,30.01,0,7.86,false,false,english,none,normal,false,false,false,,1653641558000
629090b3f085737d1cdd83fa,,35.99,86.49,35.99,50.68,90;0;0;0,time,30,-1,1,30.01,1,20.1,false,false,english,none,normal,false,false,false,,1653641395000
62908cb0f085737d1cd9d3a0,true,40,89.66,40,49.81,100;0;0;0,time,30,-1,6,30,1,54.99,false,false,english,none,expert,false,false,false,,1653640368000
62908aaef085737d1cd62d96,true,39.99,87.5,42.39,56.74,100;1;1;0,time,30,-1,3,30.01,0,49.88,false,false,english,none,expert,false,false,false,,1653639854000
629080c5f085737d1ccb2a3a,true,50.4,95.45,50.4,67.02,63;0;0;0,time,15,-1,3,15,0,27.95,false,false,english,none,expert,false,false,false,,1653637317000
62907fb3f085737d1ccb253b,true,28,93.33,28,19.89,70;0;0;0,time,30,-1,0,30,7,0,false,false,english,none,expert,false,false,false,,1653637043000
628edacead7422b58f48c82f,,38.4,91.51,38.4,53.43,96;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653529294000
628eda77ad7422b58f48c5fa,,47.6,93.08,47.6,65.61,119;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653529207000
628ed81dad7422b58f48b6a2,,48,96.9,50.4,67.04,120;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528605000
628ed7faad7422b58f451caa,,36.4,90.48,38.4,56.55,91;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528570000
628ed7d4ad7422b58f451bb9,,50.4,94.78,50.4,68.48,126;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528532000
628ed739ad7422b58f4517ca,true,54.8,99.28,54.8,69.47,137;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528377000
628ed6bbad7422b58f4514d3,true,49.58,99.21,49.58,69.7,124;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1653528251000
628ed5faad7422b58f451023,,42.4,93.04,42.4,60.13,106;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528058000
628ed5c4ad7422b58f450eec,,46.4,92.91,46.4,62.08,116;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653528004000
628ed44bad7422b58f416c32,,38,90.27,40.4,57.4,95;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653527627000
628ed426ad7422b58f416b2c,,43.2,91.87,44.4,64.75,108;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653527590000
628ed3fead7422b58f4169fb,,39.2,90.18,39.2,52.2,98;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653527550000
628ec6b2ad7422b58f3650d8,true,48.8,99.19,48.8,70.9,122;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1653524146000